org_npi,avg_mips_score,mips_clinician_count
1427630110,100.0,1
1427633197,15.4,2
1427636042,95.11,5
1427638832,85.45,4
1427639798,93.68,1
1427640317,92.43,4
1427641067,92.93,1
1427651587,10.55,1
1427654292,88.6,2
1427655240,84.64,2
1427657667,80.31,1
1427659887,78.24,1
1427661065,98.33,2
1427665561,84.62,2
1427667724,70.88,14
1427668169,91.42,1
1427668318,57.92,1
1427669969,6.15,1
1427672385,4.31,2
1427672625,67.45,4
1427674019,86.21,3
1427674324,75.0,1
1427674373,94.99,1
1427674613,75.0,1
1427676071,83.58,1
1427677095,74.53,4
1427679067,90.31,1
1427682764,79.42,1
1427683580,83.77,8
1427685247,63.21,8
1427686815,0.0,1
1427690775,75.0,15
1427692276,89.67,4
1427694314,86.6,2
1427695881,0.0,1
1427702117,69.9,4
1427702901,75.0,1
1427703354,73.62,1
1427703602,85.06,20
1427705755,94.89,1
1427706688,84.48,2
1427709526,87.13,1
1427710896,90.48,1
1427713742,95.68,2
1427717438,73.04,7
1427718006,91.75,1
1427718121,76.15,2
1427719210,75.0,1
1427726587,78.25,1
1427730050,92.35,5
1427730209,83.33,3
1427733898,100.0,2
1427735273,99.57,1
1427735612,92.66,10
1427735646,58.58,7
1427736271,73.2,1
1427736958,95.26,1
1427737253,94.1,1
1427738939,27.44,3
1427739903,90.38,1
1427740570,76.71,10
1427741669,94.09,1
1427746619,83.49,4
1427747104,82.96,3
1427747872,85.39,1
1427749951,87.53,5
1427750447,75.0,1
1427757392,94.08,1
1427757459,67.01,1
1427757566,100.0,1
1427760487,82.32,9
1427766427,97.58,1
1427767169,94.48,1
1427767391,67.39,4
1427769140,86.16,2
1427773068,16.28,1
1427775451,59.17,1
1427775592,85.58,18
1427779289,63.67,3
1427780097,81.08,10
1427785930,0.0,1
1427786482,97.58,1
1427788108,87.45,2
1427789148,86.15,7
1427790500,66.13,5
1427793181,89.44,1
1427793629,35.6,3
1427794692,88.49,2
1427794817,100.0,1
1427795509,100.0,2
1427796838,88.23,3
1427801521,87.93,1
1427803089,96.27,1
1427805175,86.21,3
1427806421,77.32,2
1427809664,73.84,2
1427810274,73.27,5
1427810571,0.0,1
1427811470,87.03,1
1427811546,88.0,2
1427815547,73.2,1
1427815554,89.28,1
1427817576,74.53,3
1427817881,84.19,15
1427819770,80.26,1
1427819820,96.86,1
1427823715,81.57,1
1427823889,12.7,1
1427824515,75.0,1
1427825579,88.32,3
1427826080,68.86,1
1427826270,74.76,2
1427826312,75.0,1
1427827740,28.56,2
1427829340,30.0,1
1427829696,91.23,1
1427830033,89.89,2
1427830330,41.72,1
1427831098,70.91,1
1427831197,84.23,3
1427831759,88.73,26
1427836527,87.32,2
1427839141,94.52,1
1427840834,100.0,1
1427844216,80.94,2
1427847490,74.6,1
1427848845,84.89,1
1427853118,85.36,2
1427854926,82.62,2
1427856608,85.19,1
1427860972,95.39,1
1427865997,91.25,1
1427867753,75.0,1
1427868140,80.33,1
1427868298,99.74,1
1427870070,84.77,38
1427870252,90.3,3
1427873736,85.02,2
1427876713,81.28,1
1427877224,77.81,8
1427880996,87.19,1
1427882091,72.03,2
1427884881,98.66,1
1427885052,99.8,1
1427887157,77.16,5
1427889195,87.15,1
1427889880,72.99,5
1427890631,96.51,3
1427892546,73.54,5
1427893791,75.0,1
1427894880,84.05,7
1427895101,82.14,1
1427895200,77.45,1
1427895838,75.0,1
1427897156,75.0,1
1427899798,75.0,1
1427942978,71.09,1
1437031416,85.36,1
1437100039,90.39,47
1437100765,51.96,25
1437100864,100.0,6
1437100898,51.38,2
1437101839,79.16,2
1437102241,78.83,1
1437102993,97.01,2
1437103587,91.42,1
1437103942,71.93,487
1437105277,86.31,162
1437105574,63.64,1
1437105772,0.0,1
1437105905,98.55,69
1437106333,79.77,48
1437107844,80.9,15
1437107935,96.09,4
1437108040,93.09,2
1437108461,88.11,5
1437109196,99.74,2
1437109733,94.52,3
1437109824,80.56,12
1437109899,76.55,2
1437110327,95.72,1
1437110608,100.0,1
1437110772,86.36,21
1437110962,81.18,9
1437111408,75.96,30
1437112224,95.64,2
1437112273,85.86,6
1437112612,99.32,5
1437112687,75.39,3
1437113057,81.77,1
1437114642,84.73,3
1437115490,77.72,1
1437116266,75.0,1
1437116936,78.02,59
1437117074,86.69,119
1437117181,84.23,5
1437117231,73.23,20
1437119328,77.57,22
1437120185,46.76,3
1437120946,82.43,5
1437121050,29.88,3
1437122843,76.4,2
1437122967,94.04,1
1437124682,100.0,4
1437125572,83.47,116
1437127131,93.09,1
1437127297,95.51,1
1437127529,68.09,298
1437127834,74.18,1
1437128345,80.14,1
1437128394,100.0,4
1437128618,93.51,1
1437132776,91.45,3
1437135902,75.75,32
1437136926,72.33,3
1437137031,93.78,35
1437137072,83.71,6
1437138500,84.44,1
1437139979,49.98,23
1437142098,89.8,2
1437144490,75.0,1
1437145281,16.69,3
1437145653,96.82,1
1437146206,80.46,3
1437146800,34.39,1
1437147089,75.74,1
1437147279,79.42,2
1437147485,71.15,8
1437148152,90.84,4
1437148996,85.82,8
1437149168,0.0,2
1437152766,83.26,1
1437153244,39.14,7
1437153285,86.7,4
1437154747,52.98,2
1437156486,75.79,17
1437157047,98.88,12
1437157161,84.48,6
1437157302,85.48,116
1437158771,65.78,9
1437159829,96.4,1
1437160215,82.73,73
1437161437,81.26,1
1437162088,75.0,1
1437162633,83.9,1
1437164878,84.16,16
1437165768,94.1,1
1437165990,70.34,4
1437167137,78.66,3
1437167160,85.8,4
1437167970,71.15,21
1437168283,75.0,1
1437168879,60.71,1
1437169646,81.02,1
1437170313,82.3,77
1437173804,67.62,3
1437174059,76.59,3
1437174240,88.96,4
1437175684,87.25,58
1437175700,98.08,6
1437175734,76.23,1
1437176047,97.15,625
1437177664,95.24,436
1437178449,75.0,1
1437178662,83.16,6
1437178696,77.77,3
1437179231,87.27,74
1437179942,97.22,9
1437179959,88.87,2
1437180114,75.0,2
1437180726,70.94,1
1437181203,50.0,1
1437181799,82.6,1
1437181930,62.07,5
1437182383,91.54,2
1437182490,82.06,24
1437182896,98.33,1
1437184181,82.74,4
1437184884,86.98,3
1437185105,61.17,4
1437185162,92.85,4
1437185709,84.83,1
1437185865,27.0,1
1437186111,95.02,27
1437186236,79.38,27
1437186798,7.28,1
1437186954,12.51,1
1437187044,76.69,1
1437188133,86.19,12
1437188703,75.0,1
1437188729,73.46,2
1437189339,84.58,833
1437191756,100.0,1
1437191970,85.9,21
1437192614,75.0,1
1437192721,88.29,5
1437193265,98.86,58
1437194156,86.44,108
1437194263,96.38,5
1437194578,58.38,2
1437194669,89.45,48
1437194867,98.64,12
1437194875,0.0,1
1437194917,19.89,1
1437195922,84.9,304
1437196243,85.76,6
1437196300,82.6,181
1437196318,86.62,27
1437196359,86.52,9
1437196979,86.5,189
1437197092,72.04,12
1437198405,71.18,1
1437199825,75.0,2
1437199882,68.75,4
1437199957,84.56,1
1437200094,77.52,4
1437200961,96.23,1
1437202009,89.78,6
1437202249,71.44,2
1437203098,88.13,10
1437203635,85.45,12
1437206919,0.0,1
1437206984,79.47,10
1437207008,100.0,2
1437207040,88.38,3
1437207933,84.63,6
1437208287,93.39,4
1437208402,85.39,1
1437208790,94.1,2
1437209491,97.33,1
1437210994,0.0,1
1437211323,75.0,1
1437211646,85.78,17
1437212370,75.0,2
1437212586,90.44,3
1437213105,3.9,1
1437213865,86.23,1
1437214459,80.65,8
1437214954,100.0,2
1437215134,61.68,3
1437215233,76.5,1
1437216645,78.76,2
1437217718,95.54,6
1437217734,84.91,9
1437218476,71.16,5
1437219458,94.04,3
1437219730,77.62,1
1437220050,61.16,8
1437220076,84.94,10
1437223153,0.0,1
1437224185,95.0,3
1437229887,0.0,1
1437229945,91.45,9
1437231008,77.87,3
1437232485,78.17,1
1437232543,75.0,1
1437233079,77.95,2
1437235017,10.0,2
1437236015,94.1,1
1437236148,17.61,1
1437236262,83.24,10
1437237559,63.47,3
1437237906,60.4,6
1437240595,77.01,2
1437242781,96.25,73
1437244464,33.14,1
1437244498,76.85,1
1437245842,76.55,15
1437246386,75.0,1
1437247095,87.18,1
1437247178,100.0,5
1437247616,81.55,1
1437248648,75.0,1
1437249513,49.65,1
1437251881,94.26,6
1437253077,78.12,1
1437254927,81.47,3
1437255155,81.87,5
1437255247,91.25,18
1437255254,92.66,7
1437255353,93.3,6
1437256146,81.23,1
1437256617,94.82,3
1437256658,93.42,2
1437257979,32.72,4
1437258969,67.32,6
1437259314,99.61,1
1437259330,91.13,1
1437259728,0.0,1
1437259983,88.69,1
1437261211,76.99,1
1437261617,6.41,1
1437262755,89.47,19
1437264140,84.66,5
1437264215,78.88,6
1437265311,75.0,1
1437268026,80.46,118
1437269446,90.1,7
1437269917,80.58,10
1437269958,94.11,5
1437271285,79.35,79
1437272523,78.8,31
1437273968,94.04,14
1437274057,82.6,1
1437274909,93.88,2
1437276540,84.29,1
1437277522,0.0,1
1437278488,67.99,2
1437278595,93.57,1
1437279262,80.14,92
1437279601,91.57,22
1437282209,0.0,1
1437282464,94.96,1
1437282589,47.7,2
1437283181,92.45,1
1437284080,97.28,1
1437285103,69.97,1
1437285269,18.23,1
1437286291,78.68,38
1437286341,80.59,1
1437287141,28.11,1
1437287158,77.81,7
1437288263,83.07,18
1437289451,0.0,3
1437289865,98.27,1
1437290277,3.0,1
1437291515,83.26,4
1437291739,72.99,31
1437292927,77.47,2242
1437293958,75.0,1
1437294592,81.58,5
1437295391,82.2,5
1437296621,69.44,4
1437297744,84.86,1
1437298759,75.0,1
1437298957,91.82,21
1437301025,96.54,1
1437302601,83.94,2
1437303518,95.83,1
1437304318,62.5,6
1437306198,78.76,1
1437311933,83.22,2
1437313368,84.43,1
1437313681,0.0,1
1437313749,59.62,2
1437315439,96.75,2
1437315504,89.03,3
1437317765,85.0,2
1437319027,100.0,3
1437321700,37.5,2
1437325875,84.29,2
1437326683,82.22,17
1437326857,83.91,24
1437327673,0.0,2
1437329034,83.33,3
1437329273,89.31,3
1437330180,75.0,1
1437330677,10.32,1
1437330974,75.85,1
1437331238,82.45,2
1437332525,98.33,1
1437332947,75.0,1
1437332954,41.02,2
1437333747,94.06,1
1437334026,0.0,1
1437334646,64.76,1
1437335916,100.0,1
1437336211,8.9,1
1437336435,22.21,1
1437337086,0.0,1
1437338886,100.0,3
1437339397,93.8,3
1437339686,76.5,1
1437341526,60.12,3
1437341930,75.0,1
1437342557,57.22,3
1437344017,33.52,1
1437344199,91.67,3
1437345972,20.65,1
1437346467,87.22,30
1437347176,26.1,1
1437347242,88.14,1
1437347556,100.0,1
1437347614,51.29,1
1437347622,75.0,1
1437347630,85.68,2
1437347754,95.38,4
1437348414,75.0,1
1437349982,97.12,1
1437350576,95.08,1
1437352622,93.92,1
1437353497,0.0,1
1437353604,83.37,1
1437354560,90.02,1
1437354982,100.0,2
1437355112,100.0,1
1437357050,0.0,1
1437357357,100.0,1
1437357431,21.58,1
1437357944,83.68,1
1437358033,91.99,471
1437359171,81.2,1
1437359742,52.17,1
1437363587,81.23,2
1437363843,0.0,1
1437364395,0.0,1
1437366622,84.44,2
1437369717,26.35,1
1437370103,75.0,1
1437370970,92.67,4
1437371820,75.0,1
1437373370,45.98,2
1437373628,100.0,3
1437375904,84.0,2
1437376803,0.0,2
1437377454,91.7,1
1437378163,99.11,5
1437378239,98.35,1
1437378478,94.24,2
1437379294,88.49,1
1437379724,57.0,1
1437380441,82.13,1
1437382199,100.0,7
1437382421,82.43,1
1437384260,87.31,1
1437384732,96.25,1
1437386414,84.38,9
1437389475,79.61,1
1437390184,85.57,1
1437392198,75.0,1
1437396348,91.94,8
1437398492,95.51,1
1437400686,97.46,1
1437401106,75.0,1
1437402013,75.0,1
1437402104,100.0,1
1437403888,75.0,1
1437404951,93.83,7
1437405099,54.28,2
1437405883,68.47,7
1437406931,64.89,2
1437407236,91.63,3
1437407277,79.47,13
1437407525,92.93,3
1437407681,80.8,108
1437409109,92.95,3
1437413622,78.26,3
1437414703,100.0,1
1437416500,93.43,1
1437417847,100.0,2
1437421252,90.92,1
1437422292,8.05,1
1437427341,35.48,1
1437429008,94.1,1
1437429552,28.7,4
1437433943,75.0,1
1437435211,37.5,2
1437436102,80.49,3
1437436151,91.34,1
1437436599,60.75,10
1437440864,84.51,3
1437441201,0.0,1
1437441714,81.63,19
1437443157,85.13,5
1437443421,0.0,2
1437444023,100.0,7
1437445251,75.0,1
1437446168,81.79,14
1437449451,96.68,1
1437451382,93.83,32
1437452448,0.0,1
1437453164,95.0,1
1437453255,84.3,2
1437454964,92.5,10
1437455011,55.38,4
1437456951,71.91,19
1437458502,84.47,1
1437463213,68.41,4
1437464120,74.79,39
1437466521,75.0,1
1437470358,79.17,5
1437473550,83.74,44
1437475126,0.0,1
1437477619,0.0,1
1437478302,81.37,27
1437478716,75.0,2
1437478898,75.87,2
1437480571,75.0,1
1437480829,25.81,3
1437483385,15.0,1
1437488699,49.12,2
1437488715,96.51,1
1437489994,63.9,3
1437490794,66.49,10
1437492717,85.2,20
1437493467,89.29,7
1437494432,19.51,1
1437497187,89.11,6
1437497930,66.02,10
1437498185,0.0,1
1437499233,97.94,2
1437499266,85.19,3
1437500675,97.9,3
1437501541,82.38,5
1437505393,80.99,6
1437508314,90.12,1
1437511573,91.11,1
1437513041,90.02,1
1437514684,98.06,5
1437516887,92.79,349
1437517109,75.0,1
1437517547,91.36,1
1437517802,85.76,30
1437517968,86.87,1
1437520624,78.92,3
1437522976,100.0,2
1437523420,47.92,2
1437524113,75.28,1
1437526183,98.29,1
1437527181,75.0,1
1437529245,87.25,374
1437531555,69.03,1
1437531829,0.0,1
1437532165,6.11,1
1437537107,52.8,5
1437537875,89.25,27
1437538246,97.72,1
1437542073,86.04,1
1437542313,79.72,1
1437542784,75.0,1
1437543626,75.0,1
1437544004,78.26,1
1437544178,99.82,1
1437545282,49.65,3
1437546363,83.36,13
1437549243,75.0,3
1437549284,85.9,6
1437549896,91.35,29
1437551033,100.0,1
1437551322,81.57,1
1437551421,2.28,3
1437552148,81.47,3
1437552858,88.6,13
1437553617,89.76,1
1437553971,79.76,1
1437555265,81.96,32
1437555299,94.85,22
1437555836,90.55,2
1437556925,93.49,1
1437556941,75.0,1
1437557766,75.0,1
1437558202,95.19,1
1437558210,100.0,1
1437563467,78.65,11
1437564200,84.96,1
1437565900,80.78,7
1437568482,87.64,1
1437568953,66.25,1
1437570348,78.0,1
1437571965,14.98,1
1437573664,76.73,1
1437574613,72.86,3
1437574639,75.0,1
1437575891,18.3,2
1437577863,100.0,1
1437578879,75.0,1
1437580461,89.53,1
1437581394,100.0,1
1437582152,0.0,1
1437583200,75.91,130
1437584364,94.1,2
1437585106,79.17,7
1437587581,85.21,3
1437589157,84.14,25
1437590502,77.29,3
1437591260,86.38,1
1437591328,95.68,2
1437591716,63.96,11
1437593464,83.05,1
1437593787,79.06,2
1437595006,100.0,2
1437597283,76.68,1
1437597424,92.61,5
1437597697,99.88,2
1437598315,89.93,1
1437599032,85.34,16
1437600632,67.46,4
1437601234,94.89,2
1437601879,81.38,1
1437602554,92.1,2
1437603453,86.46,2
1437604113,88.45,1
1437606407,75.0,1
1437606605,86.67,53
1437607686,95.14,1264
1437607769,63.24,1
1437610011,15.0,1
1437610730,96.87,5
1437611936,90.97,29
1437615010,96.34,3
1437616026,59.94,3
1437616216,75.0,3
1437616638,93.99,1
1437621117,79.24,3
1437622453,90.33,1
1437622966,29.48,2
1437627080,86.51,2
1437628203,100.0,22
1437628385,75.0,1
1437628914,81.5,3
1437629342,88.65,54
1437629458,91.16,2
1437633880,94.32,7
1437634524,76.96,26
1437636057,73.84,1
1437638517,82.28,1
1437638558,26.85,1
1437639457,86.67,6
1437641727,26.07,6
1437642857,92.26,1
1437648904,30.23,5
1437649845,85.31,3
1437650751,97.75,1
1437653722,0.0,1
1437654084,19.12,2
1437655545,92.26,1
1437657590,78.4,2
1437659455,91.48,23
1437662772,81.41,2
1437663242,77.66,5
1437664117,75.0,1
1437668639,91.62,2
1437668985,5.09,1
1437673571,34.07,3
1437675733,97.83,2
1437675980,55.75,14
1437676640,41.31,3
1437677689,94.27,1
1437678489,88.23,1
1437681178,74.29,1
1437684453,80.57,2
1437685278,21.94,1
1437685856,93.62,1
1437687381,75.0,2
1437688272,93.34,4
1437688520,62.9,1
1437690021,55.0,1
1437691169,75.0,1
1437691920,95.39,1
1437693355,46.69,2
1437693959,91.59,3
1437695327,75.0,1
1437697265,69.75,1
1437697646,75.0,1
1437699428,100.0,1
1437699436,95.35,18
1437700044,85.39,1
1437701729,42.39,2
1437702784,91.25,1
1437705456,82.97,4
1437707601,100.0,1
1437714425,75.0,2
1437715414,97.53,2
1437718392,83.54,8
1437718418,83.08,1
1437718855,80.2,1
1437720851,48.0,1
1437723491,75.0,1
1437723632,47.92,2
1437723640,75.39,6
1437725041,79.06,2
1437725108,100.0,1
1437728102,85.18,1
1437730942,86.71,123
1437731478,74.59,1
1437732484,95.67,1
1437736071,99.33,1
1437736881,86.54,18
1437741071,97.58,1
1437744232,61.05,1
1437744422,81.0,2
1437745338,80.31,11
1437749330,87.93,4
1437749520,6.43,1
1437750015,92.38,3
1437754157,84.97,3
1437757127,81.66,243
1437763968,88.64,7
1437765583,100.0,1
1437766573,92.66,3
1437767860,69.43,14
1437768819,100.0,1
1437770468,78.98,3
1437771193,0.0,1
1437773520,87.68,1
1437774882,95.8,3
1437775038,72.41,2
1437775921,86.11,2
1437779907,80.16,5
1437780277,81.04,3
1437780673,81.84,1
1437782349,88.34,6
1437782398,7.0,1
1437784261,91.04,35
1437789278,86.98,1
1437790052,97.33,2
1437790367,75.0,2
1437792975,100.0,1
1437795655,90.65,2
1437796281,7.99,1
1437798568,97.66,2
1437800836,23.6,1
1437804606,95.25,1
1437807807,70.02,4
1437808029,75.0,1
1437810546,26.1,1
1437813292,70.37,1
1437813433,38.5,4
1437814696,83.12,30
1437817491,56.64,16
1437822319,89.63,1
1437823044,90.62,31
1437825742,98.58,4
1437826211,92.0,2
1437829975,84.63,91
1437832300,60.01,1
1437835188,47.0,5
1437839669,90.84,4
1437840154,73.58,18
1437842275,96.54,1
1437843240,73.09,2
1437846086,86.84,1
1437846169,86.19,3
1437847514,76.37,1
1437847837,92.06,1
1437848280,90.65,1
1437848785,88.35,3
1437849353,75.0,1
1437855830,83.32,3
1437855855,75.45,6
1437858677,82.11,1
1437859162,92.36,5
1437860061,85.0,2
1437860889,95.42,3
1437861176,75.0,1
1437861432,86.18,1
1437861705,88.87,1
1437865367,83.81,1
1437867900,76.74,1
1437869302,85.43,46
1437871837,96.55,1
1437879541,100.0,1
1437882081,59.07,5
1437886918,98.98,10
1437887437,97.04,2
1437888971,0.0,1
1437895000,94.36,1
1437895166,65.58,1
1437897956,81.38,7
1437900768,81.3,2
1437902749,11.41,1
1437903481,57.16,3
1437903820,83.12,2
1437905577,83.0,1
1437906724,80.29,1
1437907052,69.24,1
1437912433,91.96,1
1437913464,83.26,4
1437915337,94.1,1
1437916400,81.39,1
1437916525,81.82,11
1437917812,83.58,1
1437918307,84.27,12
1437918828,91.27,1
1437921137,96.82,2
1437922887,99.78,1
1437923778,90.44,2
1437925047,78.43,11
1437929304,48.92,2
1437930146,83.71,34
1437932928,63.59,24
1437935137,80.31,4
1437936192,70.15,1
1437938297,93.73,2
1437942786,78.31,2
1437944618,75.0,2
1437946399,89.63,1
1437949781,97.64,1
1437957131,94.63,1
1437957446,98.8,2
1437958329,83.67,4
1437960101,87.5,2
1437971611,82.15,2
1437978152,61.68,1
1437982055,90.88,1
1437983715,7.41,1
1437985074,75.0,2
1437986981,75.0,1
1437988326,46.73,4
1437990082,76.43,15
1437993987,93.57,2
1437995065,100.0,1
1437995362,72.22,1
1437997228,91.8,1
1437997947,84.01,50
1437998002,82.39,1
1437998309,88.25,13
1447002274,78.98,19
1447003983,85.67,5
1447008289,100.0,1
1447008446,91.68,41
1447011267,79.78,2
1447012273,100.0,1
1447013511,90.31,1
1447013941,84.35,2
1447014600,75.0,1
1447016761,100.0,1
1447016886,75.0,1
1447017983,84.05,15
1447019526,77.4,1
1447020805,79.87,1
1447023528,90.69,5
1447023817,71.26,1
1447027362,9.87,1
1447027594,12.25,1
1447028006,90.75,1
1447029798,88.37,8
1447029947,91.6,1
1447039227,80.31,17
1447046131,86.29,7
1447047469,52.45,1
1447050539,100.0,1
1447050869,68.92,1
1447051461,84.79,2
1447057286,90.37,4
1447057419,100.0,1
1447070685,88.81,3
1447071113,83.22,2
1447074729,97.58,1
1447077177,77.86,1
1447080858,86.71,1
1447080890,50.0,3
1447086814,30.33,3
1447088612,0.0,1
1447092283,74.91,2
1447093869,83.53,1
1447094404,83.53,1
1447094958,100.0,1
1447095237,91.07,1
1447096540,92.54,1
1447141791,76.76,1
1447143466,81.72,2
1447200126,74.61,16
1447200431,85.38,2
1447200654,76.31,41
1447200936,0.0,1
1447200977,90.16,9
1447201009,80.55,11
1447201066,84.03,153
1447201371,80.62,3
1447202452,64.15,4
1447203088,100.0,12
1447203104,88.39,4
1447203922,64.59,22
1447204110,95.34,1
1447204151,100.0,2
1447204862,63.58,1
1447205182,94.71,12
1447205414,68.33,1
1447206370,87.19,44
1447206420,88.37,385
1447206495,65.81,6
1447206982,75.0,1
1447207147,93.41,177
1447207212,72.06,16
1447207287,87.33,76
1447207741,65.01,22
1447208046,98.27,5
1447209051,94.96,3
1447209101,73.19,5
1447209390,91.04,3
1447210109,90.62,57
1447210737,80.98,4
1447211537,73.77,3
1447211552,0.0,1
1447212063,87.37,9
1447213962,66.17,25
1447214564,81.42,1
1447214622,86.0,16
1447215116,70.19,2
1447215561,75.0,4
1447215603,81.25,8
1447218086,91.36,12
1447218482,87.3,569
1447219225,92.93,10
1447220215,100.0,2
1447220611,100.0,2
1447220710,73.44,2
1447221569,73.35,3
1447221726,74.4,1
1447222864,74.17,27
1447225388,100.0,2
1447225420,77.6,2
1447226386,0.0,4
1447226584,95.64,337
1447226709,83.58,2
1447227814,86.06,1
1447228788,83.9,141
1447229281,75.18,11
1447230834,96.64,4
1447231097,82.66,1
1447231865,91.12,24
1447232723,17.55,1
1447232913,85.07,20
1447233176,87.28,18
1447234232,75.0,1
1447234919,70.07,2
1447235106,52.0,18
1447235619,75.34,5
1447237904,75.0,1
1447239355,89.2,26
1447240320,8.1,2
1447243233,90.04,2
1447243910,83.3,23
1447244587,84.87,105
1447245857,66.39,4
1447248166,70.15,1
1447248810,95.47,1
1447251350,94.0,1
1447252416,85.95,10
1447253067,86.7,4
1447253125,69.93,10
1447253315,82.41,12
1447253810,85.86,3
1447253919,75.0,2
1447254982,82.18,1
1447256243,90.73,4
1447256250,77.18,4
1447257456,96.6,1
1447259155,86.4,1
1447259338,87.18,66
1447259510,98.46,11
1447259866,77.87,35
1447260435,82.08,629
1447260880,88.89,17
1447261730,87.27,30
1447263405,97.64,1
1447264213,32.84,3
1447264387,78.64,8
1447264411,66.74,1
1447266085,76.43,2
1447267034,80.74,8
1447267430,0.0,1
1447268842,87.6,38
1447269014,65.4,9
1447269410,82.72,1
1447269436,93.49,2
1447270921,69.95,2
1447272372,75.0,7
1447272398,75.0,1
1447272489,76.44,1
1447272570,91.59,1
1447273263,88.73,1
1447275102,86.34,9
1447276480,80.6,7
1447276605,86.0,115
1447276720,86.64,1
1447276811,89.78,22
1447277447,18.13,1
1447277496,88.6,7
1447278130,75.0,1
1447278981,58.53,13
1447280284,82.1,39
1447281092,92.96,87
1447281381,78.29,3
1447281936,77.67,70
1447282835,86.68,1
1447283353,95.3,1
1447283569,82.71,8
1447283882,79.72,1
1447284328,81.17,48
1447284781,29.54,1
1447284898,79.99,8
1447285002,81.31,1
1447285473,75.0,1
1447285481,80.8,2
1447285788,67.5,1
1447286059,75.0,1
1447286646,79.6,3
1447286802,96.43,7
1447288097,95.48,10
1447288345,85.69,129
1447289376,91.44,20
1447290713,67.44,5
1447291885,46.76,2
1447293196,94.88,9
1447293790,93.94,23
1447295753,78.46,6
1447295860,31.28,4
1447295910,81.72,2
1447297577,74.58,71
1447297916,18.58,1
1447298070,79.83,1
1447298344,91.7,13
1447298815,0.0,1
1447299797,84.27,129
1447299953,88.64,1
1447300587,90.72,28
1447302971,58.46,2
